rewards,mean10_rewards
200.0,197.05
200.0,197.05
200.0,198.15
184.0,197.4
200.0,197.4
200.0,197.4
190.5,196.45
200.0,196.45
200.0,196.45
200.0,196.45
200.0,196.45
196.0,196.05
200.0,196.05
198.0,197.45
200.0,197.45
200.0,197.45
200.0,198.39999999999998
200.0,198.39999999999998
200.0,198.39999999999998
200.0,198.39999999999998
200.0,198.39999999999998
200.0,198.8
200.0,198.8
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
155.0,194.5
200.0,194.5
200.0,194.5
187.5,193.25
200.0,193.25
200.0,193.25
200.0,193.25
200.0,193.25
200.0,193.25
200.0,193.25
200.0,197.75
200.0,197.75
200.0,197.75
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
173.5,196.35
200.0,196.35
191.5,195.5
200.0,195.5
178.0,193.3
200.0,193.3
200.0,193.3
200.0,193.3
175.5,190.85
149.5,185.8
200.0,188.45
200.0,188.45
200.0,189.3
186.0,187.9
175.5,187.64999999999998
200.0,187.64999999999998
173.5,185.0
200.0,185.0
200.0,187.45
200.0,192.5
200.0,192.5
171.0,189.60000000000002
137.0,183.3
200.0,184.7
200.0,187.14999999999998
200.0,187.14999999999998
193.5,189.14999999999998
197.5,188.89999999999998
200.0,188.89999999999998
181.5,187.05
200.0,187.05
200.0,189.95
197.0,195.95
200.0,195.95
200.0,195.95
200.0,195.95
200.0,196.60000000000002
200.0,196.85000000000002
200.0,196.85000000000002
200.0,198.7
200.0,198.7
200.0,198.7
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
194.0,198.4
200.0,198.4
200.0,198.4
200.0,198.4
200.0,198.4
191.5,197.55
200.0,197.55
200.0,197.55
200.0,197.55
200.0,197.55
200.0,198.15
200.0,198.15
200.0,198.15
200.0,198.15
200.0,198.15
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
180.0,197.0
200.0,197.0
200.0,197.0
200.0,197.0
148.0,191.8
200.0,191.8
200.0,191.8
200.0,191.8
200.0,191.8
200.0,191.8
200.0,193.8
200.0,193.8
200.0,193.8
200.0,193.8
200.0,199.0
200.0,199.0
152.5,194.25
200.0,194.25
200.0,194.25
200.0,194.25
189.0,193.15
200.0,193.15
200.0,193.15
200.0,193.15
200.0,193.15
200.0,193.15
200.0,197.9
200.0,197.9
200.0,197.9
189.5,196.85
200.0,197.95
200.0,197.95
200.0,197.95
200.0,197.95
200.0,197.95
200.0,197.95
200.0,197.95
200.0,197.95
200.0,197.95
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
172.0,196.2
200.0,196.2
200.0,196.2
200.0,196.2
200.0,196.2
200.0,196.2
200.0,196.2
200.0,196.2
200.0,196.2
200.0,196.2
200.0,199.0
200.0,199.0
180.0,197.0
200.0,197.0
200.0,197.0
200.0,197.0
200.0,197.0
188.5,195.85
200.0,195.85
200.0,195.85
200.0,195.85
200.0,195.85
200.0,197.85
200.0,197.85
186.5,196.5
200.0,196.5
200.0,196.5
200.0,197.65
200.0,197.65
200.0,197.65
200.0,197.65
200.0,197.65
200.0,197.65
188.5,196.5
200.0,197.85
200.0,197.85
200.0,197.85
200.0,197.85
200.0,197.85
200.0,197.85
200.0,197.85
179.0,195.75
195.5,195.3
200.0,196.45
200.0,196.45
200.0,196.45
200.0,196.45
200.0,196.45
200.0,196.45
190.0,195.45
200.0,195.45
200.0,197.55
200.0,198.0
145.0,192.5
160.0,188.5
200.0,188.5
200.0,188.5
200.0,188.5
200.0,188.5
188.5,188.35
200.0,188.35
200.0,188.35
200.0,188.35
200.0,193.85
200.0,197.85
200.0,197.85
200.0,197.85
200.0,197.85
200.0,197.85
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
200.0,199.0
189.0,197.9
200.0,197.9
200.0,197.9
200.0,197.9
200.0,197.9
182.5,196.15
200.0,196.15
200.0,196.15
197.5,195.9
200.0,195.9
200.0,197.0
200.0,197.0
200.0,197.0
200.0,197.0
198.0,196.8
200.0,198.55
200.0,198.55
200.0,198.55
166.5,195.45
200.0,195.45
200.0,195.45
200.0,195.45
189.5,194.4
159.0,190.3
200.0,190.5
200.0,190.5
185.5,189.05
200.0,189.05
179.5,190.35000000000002
200.0,190.35000000000002
200.0,190.35000000000002
200.0,190.35000000000002
200.0,191.4
200.0,195.5
189.0,194.4
200.0,194.4
200.0,195.85000000000002
183.5,194.2
200.0,196.25
200.0,196.25
198.0,196.05
200.0,196.05
200.0,196.05
200.0,196.05
187.0,195.85000000000002
190.0,194.85000000000002
200.0,194.85000000000002
200.0,196.5
193.0,195.8
193.0,195.1
200.0,195.3
200.0,195.3
189.0,194.2
200.0,194.2
200.0,195.5
200.0,196.5
182.5,194.75
185.0,193.25
200.0,193.95
200.0,194.64999999999998
161.0,190.75
197.5,190.5
200.0,191.60000000000002
200.0,191.60000000000002
190.5,190.65
200.0,190.65
200.0,192.4
175.5,191.45
192.5,190.7
183.0,189.0
200.0,192.89999999999998
200.0,193.14999999999998
200.0,193.14999999999998
185.5,191.7
200.0,192.64999999999998
179.5,190.6
200.0,190.6
197.0,192.75
194.0,192.9
200.0,194.60000000000002
200.0,194.60000000000002
200.0,194.60000000000002
190.0,193.60000000000002
200.0,195.05
200.0,195.05
